age,controls,patients
88.0,8.672149945197726e-187,1.2191065821134021e-197
88.5,3.8534647574632306e-193,3.558111558394377e-204
89.0,1.336875100154551e-199,8.10797264778546e-211
89.5,3.6211382632572136e-206,1.4425132777717444e-217
90.0,7.657979695362017e-213,2.0037438102240279e-224
90.5,1.2644397596316752e-219,2.1730984308672989e-231
91.0,1.6300349133945625e-226,1.8400576615803514e-238
91.5,1.6406294369543722e-233,1.216461300124786e-245
92.0,1.2892552917253454e-240,6.278848315513662e-253
92.5,7.910103674768432e-248,2.5303262206925164e-260
93.0,3.7891365707334397e-255,7.961371143642271e-268
93.5,1.417141354819944e-262,1.9557532237631286e-275
94.0,4.138099364458111e-270,3.7510691403950593e-283
94.5,9.434165438631387e-278,5.617083936950351e-291
95.0,1.6792713975375371e-285,6.567220345010457e-299
95.5,2.3337435136614305e-293,5.994695009664208e-307
96.0,2.5322127252238606e-301,4.272355934e-315
96.5,2.145171803927024e-309,2.5e-323
97.0,1.4188577e-317,0.0
97.5,0.0,0.0
98.0,0.0,0.0
98.5,0.0,0.0
99.0,0.0,0.0
99.5,0.0,0.0
