age,tenth,ninetyeth,baseline
86.0,0.7570688714394325,0.8311306041742424,0.7953579397229023
86.1,0.7496092988744197,0.8256786715648212,0.7889047815588314
86.2,0.7496092988744197,0.8256786715648212,0.7889047815588314
86.3,0.7467861937363708,0.8236106249544924,0.7864595929696299
86.4,0.7439102121823264,0.8215011462954468,0.7839669206118961
86.5,0.740940928771648,0.8193203608924899,0.7813915884408398
86.6,0.7393935968470565,0.8181827640523215,0.7800488247249642
86.7,0.7378240261615444,0.8170280013152089,0.7786862533111732
86.8,0.7337765088863628,0.8140463580644184,0.7751701589235116
86.9,0.7312429776905561,0.8121772006475645,0.772967521120628
87.0,0.7312429776905561,0.8121772006475645,0.772967521120628
87.1,0.7221891047677643,0.8054797157840964,0.7650850360599268
87.2,0.7184334994067162,0.8026933021945696,0.7618101982508227
87.3,0.7146084484991718,0.7998503386494935,0.7584716836327444
87.4,0.7106868377192734,0.7969303037413973,0.7550456005476148
87.5,0.708598944828589,0.7953734529514321,0.7532201635419831
87.6,0.7064242596790207,0.79375024838222,0.7513178302444482
87.7,0.7064242596790207,0.79375024838222,0.7513178302444482
87.8,0.6974298148341653,0.7870188285355476,0.7434387539776166
87.9,0.6949550309131947,0.7851616092926441,0.7412677068209901
88.0,0.6949550309131947,0.7851616092926441,0.7412677068209901
88.1,0.682114483676563,0.7754894588441935,0.7299809716568977
88.2,0.6781848631894527,0.7725172988786636,0.7265193658353988
88.3,0.6754279859889464,0.7704286927556928,0.7240887084283297
88.4,0.6754279859889464,0.7704286927556928,0.7240887084283297
88.5,0.6694551085755606,0.7658938149659387,0.7188165516177735
88.6,0.6663936151327826,0.7635641334573491,0.7161109940143422
88.7,0.6601483135567172,0.7588005316300978,0.7105849364420335
88.8,0.6536294300250285,0.7538121052269436,0.7048069080046419
88.9,0.6536294300250285,0.7538121052269436,0.7048069080046419
89.0,0.6536294300250285,0.7538121052269436,0.7048069080046419
89.1,0.6479933092242529,0.7494857293682542,0.6998030807505213
89.2,0.6401957360769494,0.7434793191294023,0.6928675373173883
89.3,0.6360976780106539,0.7403127862462833,0.6892165272189534
89.4,0.6360976780106539,0.7403127862462833,0.6892165272189534
89.5,0.6211130097327323,0.7286755079828677,0.675830739996499
89.6,0.6211130097327323,0.7286755079828677,0.675830739996499
89.7,0.6086803102514431,0.7189484865450709,0.664681140492954
89.8,0.5859887055413323,0.701021452092051,0.6442264001883594
89.9,0.5859887055413323,0.701021452092051,0.6442264001883594
90.0,0.580044027766369,0.6962867308665144,0.638844693474733
90.1,0.5733721612376406,0.6909534041430296,0.6327930020088659
90.2,0.5665448421061147,0.6854742214036094,0.6265873690818272
90.3,0.5595763121669436,0.6798588267489813,0.6202396956081571
90.4,0.5560200609919053,0.6769840888151875,0.616994892313653
90.5,0.5479221941646678,0.6704149658114763,0.6095924372878504
90.6,0.5479221941646678,0.6704149658114763,0.6095924372878504
90.7,0.5479221941646678,0.6704149658114763,0.6095924372878504
90.8,0.5391466570384926,0.6632592315262067,0.6015485694536855
90.9,0.5299594002130884,0.655725789816078,0.5931023945204672
91.0,0.5299594002130884,0.655725789816078,0.5931023945204672
91.1,0.5242066512225274,0.6509863037615746,0.5878004828809397
91.2,0.5242066512225274,0.6509863037615746,0.5878004828809397
91.3,0.5242066512225274,0.6509863037615746,0.5878004828809397
91.4,0.4889182644041179,0.6215210801542956,0.555046495436215
91.5,0.4889182644041179,0.6215210801542956,0.555046495436215
91.6,0.4889182644041179,0.6215210801542956,0.555046495436215
91.7,0.4889182644041179,0.6215210801542956,0.555046495436215
91.8,0.4889182644041179,0.6215210801542956,0.555046495436215
91.9,0.4733523350618818,0.6082982977120365,0.540466475553407
92.0,0.4639997771718338,0.6002834687299966,0.5316654950419782
92.1,0.4639997771718338,0.6002834687299966,0.5316654950419782
92.5,0.4639997771718338,0.6002834687299966,0.5316654950419782
92.6,0.4639997771718338,0.6002834687299966,0.5316654950419782
92.9,0.4639997771718338,0.6002834687299966,0.5316654950419782
93.5,0.4639997771718338,0.6002834687299966,0.5316654950419782
93.6,0.4639997771718338,0.6002834687299966,0.5316654950419782
94.0,0.426024830481749,0.5671655651526472,0.495598260805378
94.9,0.34444085056112717,0.4924369978414127,0.4160795007081491
