age,tenth,ninetyeth,baseline
72.8,0.9804728836374518,0.9558518207022052,0.9758325720131028
72.9,0.9797987976143434,0.9543478302410158,0.9750003527037115
73.0,0.979589208111076,0.9538804753990033,0.9747416238356245
73.1,0.9793773023914679,0.9534080868066032,0.9744800492400336
73.2,0.9791640738436306,0.9529328823453488,0.9742168554990224
73.3,0.9786279141582369,0.9517385781061156,0.9735551200805411
73.4,0.9782500850697788,0.9508974644709222,0.9730888507711276
73.5,0.9777591858278651,0.9498052625187952,0.9724831091569455
73.6,0.9769915171706476,0.9480986933142618,0.9715359965607235
73.7,0.9763249474557696,0.9466182745648539,0.9707137601620153
73.8,0.9761005226680406,0.9461201312783204,0.9704369549405064
73.9,0.9755370629038339,0.9448701016492608,0.9697420519272952
74.0,0.9753085385175684,0.9443633879843861,0.9694602451504312
74.1,0.974270585407851,0.9420638314794993,0.968180484460981
74.2,0.9738047673650001,0.9410328509237545,0.9676062533412835
74.3,0.9729804589162085,0.9392099927481758,0.9665902597796415
74.4,0.972683447157031,0.9385536751098562,0.966224231485902
74.5,0.9722035372863783,0.9374937469658746,0.9656328619216963
74.6,0.9715993064421978,0.9361602030013032,0.9648883975415063
74.7,0.9706826400005445,0.9341391514884172,0.9637591982776226
74.8,0.9705583087687013,0.933865217440806,0.9636060600969575
74.9,0.9696189153300514,0.9317969517944381,0.9624491662742325
75.0,0.9687299902284289,0.9298421806312023,0.9613546741216709
75.1,0.9686004229857642,0.9295574517018617,0.9611951641671499
75.2,0.9678181837955785,0.927839494711143,0.9602322602354583
75.3,0.9670849641461302,0.9262308197101355,0.9593298672933502
75.4,0.9659418153665656,0.923725901345635,0.9579232919971377
75.5,0.9653948037952184,0.9225286167442257,0.9572503690212253
75.6,0.9643624550801387,0.9202714215759819,0.9559806436651377
75.7,0.9634601929648403,0.91830120650543,0.9548711845469469
75.8,0.9626158088011327,0.9164595301348492,0.9538331209483902
75.9,0.9618354945057641,0.9147594470227189,0.9528740178778825
76.0,0.9616914501153017,0.9144458096191013,0.9526969899130782
76.1,0.9614008902034442,0.9138133385930359,0.952339916418938
76.2,0.9614008902034442,0.9138133385930359,0.952339916418938
76.3,0.9608057632191199,0.912518676070375,0.9516086368626275
76.4,0.9601307910915998,0.9110515664128982,0.9507793771361098
76.5,0.959522968434497,0.9097315495668504,0.9500327361463863
76.6,0.9588295397879866,0.9082269373522638,0.9491810768738159
76.7,0.9573482553111313,0.9050175214721926,0.9473622805742373
76.8,0.9562444193852405,0.9026300624713386,0.9460073748555075
76.9,0.9551927423259446,0.9003587203700996,0.9447168415923569
77.0,0.9550278842293127,0.900002963050186,0.9445145720120875
77.1,0.9543657582965753,0.898574918892585,0.9437022735174675
77.2,0.9540309549126338,0.8978533158277134,0.9432915871109879
77.3,0.9530193300671672,0.8956749403997405,0.94205088866877
77.4,0.9526755864620493,0.894935420845668,0.9416293794258567
77.5,0.9518054398325506,0.8930649514555576,0.9405625417487014
77.6,0.9511906066079056,0.891744633272792,0.9398088708638965
77.7,0.9507447917916582,0.8907879602688156,0.9392624583178176
77.8,0.9490318442543655,0.8871175295744028,0.9371635591920402
77.9,0.9487538782184016,0.8865227207291076,0.9368230493222883
78.0,0.9487538782184016,0.8865227207291076,0.9368230493222883
78.1,0.9478102000550415,0.8845050562770069,0.9356672176281887
78.2,0.947044320036596,0.8828694427719187,0.9347293593466603
78.3,0.9460744154654819,0.8808005610787007,0.9335419246491236
78.4,0.9442055702087319,0.8768218763124839,0.9312547607717888
78.5,0.9436003967950566,0.8755356645366775,0.9305143598254483
78.6,0.9431887604490857,0.8746613965010592,0.9300108075620865
78.7,0.9425641844073436,0.873335808605582,0.929246868415062
78.8,0.9408845500065478,0.8697766019851532,0.9271930574900287
78.9,0.9400271591907241,0.8679629151379012,0.9261450033690963
79.0,0.9393756088819629,0.8665860800430563,0.9253487175320143
79.1,0.938828484717624,0.8654308657996874,0.9246801577027595
79.2,0.9383855500756186,0.864496276142359,0.9241389811851193
79.3,0.9368103446650712,0.8611772086723087,0.922214896851028
79.4,0.9365792443274492,0.8606908690204736,0.9219326774846477
79.5,0.9356469175110501,0.8587304028791745,0.920794291596667
79.6,0.934935990187949,0.8572371802208089,0.9199264213561458
79.7,0.933618393047577,0.8544735857511838,0.9183183738607882
79.8,0.9331324769788713,0.8534556694453437,0.9177254804717047
79.9,0.9316461827965538,0.850346362722799,0.9159124308864819
80.0,0.9300061882330595,0.8469229328544994,0.9139126978938854
80.1,0.9292382252060947,0.8453225112255215,0.9129765710427156
