x,multi-finetuned,multi-frozen,baseline,linear,reg-finetuned
0.98,0.40840138253335784,0.009370068614207187,0.16844162962810647,0.2928989172761513,0.24620433154877908
0.982,0.3804622872811778,0.007878176569272536,0.15894231071321027,0.27563097439271367,0.2257535939973607
0.984,0.3540767567083702,0.0065945497272688934,0.14962952252870643,0.2586840839782719,0.20590618459692125
0.986,0.32906577316046937,0.0054954060829236805,0.14052693540996786,0.2421086976865953,0.1867513493846438
0.988,0.30524416539723465,0.0045587767716980185,0.13165719217564156,0.22595243326570286,0.16838025037965934
0.99,0.2824390565501454,0.0037645190210812514,0.12304157012286812,0.21025949259476137,0.15088104319623255
0.992,0.26050452746778757,0.0030942981161679547,0.11469967973164005,0.19507019771222978,0.13433432092345018
0.994,0.23933173287712445,0.00253154315447611,0.1066492050684661,0.18042064070713915,0.11880917998017024
0.996,0.21885418388247188,0.0020613812548209765,0.09890568949959323,0.1663424381452411,0.10436009902495898
0.998,0.19904836369239787,0.0016705546812805184,0.09148236895063287,0.15286257724481853,0.09102475054149875
1.0,0.17993023215434345,0.001347325063553201,0.08439005362118751,0.14000333934161938,0.07882279239565118
